,0,1,2,3,4
0,0.0,0.0,0.0,0.0,0.0
1,150.0,150.0,150.0,150.0,150.0
2,157.5958042072075,157.69405016858323,157.98329203299392,158.4611499692265,159.41558825712863
3,165.59703110706258,165.77937825204597,166.3489926019009,167.29903931638924,169.19280853166683
4,174.02788963227042,174.2778473685208,175.11830951293328,176.53613039233386,179.35884991695448
5,182.91476743674787,183.21287634455163,184.3136337105498,186.1958538522645,189.94128115162863
6,192.28656435722803,192.60962388553992,193.95864922855128,196.30271505225286,200.96826413611785
7,202.17509908228755,202.4952066965525,204.07845748065063,206.88240561416941,212.46874294706757
8,212.6156084866859,212.89895943147386,214.6997189815282,217.9619226791408,224.47261751368086
9,223.64736513727777,223.85274644007927,225.85081626156756,229.56969853039018,237.01090898593554
10,235.3144467450369,235.3913380103499,237.56204259178904,241.73574356113883,250.11592248980892
11,247.66670278816434,247.5528673919199,249.86582221993908,254.49180600011582,263.8214121795657
12,260.76097961385733,260.3793896529434,262.7969692011082,267.8715524045131,278.16275311278935
13,274.6626882649707,273.9175698197791,276.39299367659174,281.91077371740727,293.17712440379114
14,289.4478325494047,288.2195364326781,290.69446673491905,296.6476227062437,308.90370831030634
15,305.2056640257173,303.34394858501344,305.74545794588977,312.1228899097545,325.38391036157503
16,322.0422046880479,319.35734113716967,321.5940635226265,328.38032690277333,342.66160635113795
17,340.0849923994504,336.33583629276734,338.2930481602606,345.46702785064434,360.7834230244586
18,359.4895847618974,354.36734347014635,355.90063037845783,363.43388311547693,379.7990606414905
19,380.4486507982801,373.5544187194746,374.4814503109912,382.33612229854344,399.7616673648479
20,403.2049726976433,394.01802840568007,394.1077712862041,402.2339688375688,420.7282777247037
21,428.0705375663302,415.9025736663141,414.8609836229606,423.1934345170077,442.760330393534
22,455.4554554534106,439.38270628483144,436.83350291608235,445.28729054823145,465.92428437647624
23,485.91340559710375,464.67274506493226,460.131188883052,468.5962630283802,490.29235777540384
24,520.2163021340949,492.0399603777907,484.8764595210021,493.21051574217296,515.943419919324
25,559.4838459924717,521.8237755762829,511.2123466837161,519.2315041232699,542.9640764359258
26,605.4242908559484,554.4643163028246,539.3078458597192,546.7743132710171,571.4499985726627
27,660.8236828838457,590.5462970194877,569.365075853355,575.9706340704353,601.5075639171051
28,730.6682755330854,630.8692241084117,601.6290189197019,606.9725906420648,633.2558973020152
29,825.2157300690681,676.5652588772595,636.4010213529889,639.9577189580885,666.8294306078532
30,949.766544635143,729.3093229844068,674.0579124962788,675.1355256869389,702.3811421506417
31,1078.5788081069306,791.7233804174274,715.0797618997068,712.7562532917545,740.0866961170456
32,1215.5134027253218,868.2370681928079,760.0913652019933,753.1227848037279,780.1497890535529
