,0,1,2,3,4
0,901537.3608027021,1803073.867189275,4507683.386348994,9015365.918281859,18030730.98214759
1,905295.9129902169,1806974.7487468936,4512003.466853405,9020378.681924114,18037128.096211467
2,905881.1625171339,1807575.4936228136,4512650.550680153,9021105.740721494,18038028.841363877
3,906560.726932375,1808271.4658283254,4513398.204288454,9021943.224532716,18039060.606642645
4,907350.0330414688,1809077.9371218698,4514262.328939382,9022908.470065862,18040243.923221804
5,908267.1269755823,1810012.6802752002,4515261.370005976,9024021.559729513,18041602.530883215
6,909333.1534276078,1811096.3960691004,4516416.732256618,9025305.76305339,18043163.893034857
7,910572.9346570852,1812353.219151047,4517753.265537597,9026788.050538538,18044959.79405997
8,912015.6742085469,1813811.3193740032,4519299.833693838,9028499.692396844,18047027.032846346
9,913695.81795122,1815503.619347589,4521089.982163759,9030476.956928818,18049408.228787746
10,915654.1155410686,1817468.6544505314,4523162.722992441,9032761.926095525,18052152.75931511
11,917938.9399792028,1819751.6086372451,4525563.460045219,9035403.449222498,18055317.851513635
12,920607.9434738209,1822405.5689474703,4528345.082403627,9038458.259975633,18058969.85440602
13,923730.1571435686,1825493.0544212,4531569.260426945,9041992.286871064,18063185.723519042
14,927388.684714868,1829087.8925629458,4535307.987367663,9046082.193961889,18068054.755376153
15,931684.2034012094,1833277.5405535887,4539645.420288235,9050817.196338918,18073680.616888482
16,936739.5802521319,1838165.9819328568,4544680.088170956,9056301.205072977,18080183.723725405
17,942706.0588773788,1843877.3771034235,4550527.553786991,9062655.369044214,18087704.032892983
18,949771.7030810526,1850560.7143605235,4557323.640825231,9070021.09736592,18096404.328681793
19,958173.1602470913,1858395.8083629732,4565228.371307689,9078563.667260561,18106474.098576877
20,968212.437763714,1867601.142240343,4574430.804059937,9088476.549721234,18118134.117810786
21,980281.4808459436,1878444.2768538892,4585155.028292767,9099986.621584665,18131641.889267005
22,994899.3221356275,1891255.9046359083,4597667.654682186,9113360.480905881,18147298.12157469
23,1012770.3394569556,1906449.1910070782,4612287.272110346,9128912.14753575,18165454.475042038
24,1034879.7369800087,1924546.9766881973,4629396.519388554,9147012.519314926,18186522.866341736
25,1062658.7172339007,1946220.9958638784,4649457.687419441,9168101.076436752,18210986.70403434
26,1098290.265368648,1972350.058453423,4673033.165271507,9192700.497246,18239414.53536723
27,1145327.3863345077,2004109.300554033,4700812.65164539,9221435.090814106,18272476.731554966
28,1210102.044259006,2043112.6316045634,4733650.004001033,9255054.300412236,18310966.039430395
29,1305545.7379195455,2091651.249218609,4772614.123814363,9294463.043061372,18355823.10574439
30,1440880.3930442086,2153117.398449217,4819060.800167786,9340761.413455743,18408168.47165884
31,1587869.2601148395,2232816.235390579,4874736.7504876545,9395297.44386068,18469343.09326323
32,1748421.5671502338,2339684.304674575,4941934.774125129,9459738.4266041,18540960.25350575
33,1924309.8184794984,2490469.017149976,5023733.2206649305,9536169.211863408,18624972.925845254
34,2104519.1329191094,2722264.563064363,5124381.024514023,9627230.685048828,18723762.448437337
35,2285402.1249966514,2986937.7984043173,5249948.287607307,9736319.79699628,18840257.133948628
36,2466593.579804163,3261608.6479570316,5409495.4423232805,9867886.993109541,18978093.79889069
37,2647909.184176943,3542079.5326932375,5617346.856090784,10027893.70248413,19141842.254367918
38,2829255.4882812495,3825906.533132231,5898002.213812071,10224544.922502797,19337324.58644337
39,3010586.311960312,4111673.481256269,6298439.8562998595,10469520.908716097,19572081.444142293
40,3191880.6557941427,4398551.127172369,6756555.393725945,10780176.950710217,19856074.295036696
41,3373131.0786259836,4686047.451882364,7238273.115939116,11183787.023615196,20202782.051012114
42,3554337.4001308135,4973867.608776483,7736395.806829745,11726612.22815574,20630989.355991635
43,3735503.216139391,5261834.3220187025,8245758.2658104235,12392732.001189955,21167861.257181153
44,3916633.9462084733,5549841.694616065,8762760.414420437,13103397.533751132,21854591.982134912
45,4097735.7366262507,5837827.80389594,9284924.053576905,13848593.291845802,22757712.916369464
46,4278814.850035449,6125758.101040494,9810548.727254227,14620054.9309318,23758791.907594778
47,4459877.335388124,6413615.168419658,10338466.209911255,15411248.62036323,24826878.789075915
48,4640928.860475549,6701392.300650977,10867871.739106946,16217143.470614213,25950798.508399293
49,4821974.638604516,6989089.431312603,11398209.629521701,17033925.280232582,27120513.134069607
50,5003019.409195349,7276710.524104341,11929095.920292329,17858726.245043203,28327352.194239553
51,5184067.448467034,7564261.8922847845,12460265.862133197,18689398.428638004,29564029.53919551
52,5365122.596027644,7851751.114202747,12991538.019228423,19524335.06893873,30824537.762289792
53,5546188.2889386695,8139186.33566203,13522789.525315544,20362334.134481534,32103987.144922923
54,5727267.598375774,8426575.825411262,14053938.880849842,21202495.919418786,33398431.172894057
55,5908363.266012849,8713927.697225919,14584933.892693441,22044146.816534586,34704701.45108105
56,6089477.738633633,9001249.741939753,15115743.153205248,22886782.73619204,36020262.248173
57,6270613.200156735,9288549.332056295,15646349.97805049,23730027.087537576,37343087.58970071
58,6451771.600816402,9575833.374067992,16176748.067395901,24573599.49664747,38671560.04535781
59,6632954.683398616,9863108.291831408,16706938.38528361,25417292.43317438,40004388.70773378
60,6814164.006707092,10150380.029837983,17236926.906843845,26260953.671791792,41340543.37276499
61,6995400.966393595,10437654.068866247,17766722.988155104,27104473.07248399,42679202.02102959
62,7176666.813431262,10724935.44898397,18296338.185675774,27947772.57117311,44019709.03297828
63,7357962.670413763,11012228.796498703,18825785.402064376,28790798.568035915,45361541.97670119
64,7539289.545963536,11299538.352655765,19355078.270105146,29633516.115543194,46704285.20074615
65,7720648.34742795,11586868.002601279,19884230.71094977,30475904.464200687,48047608.81201304
66,7902039.892073934,11874221.303679114,20413256.620399766,31317953.637635082,49391251.91028812
67,8083464.916962813,12161601.512503363,20942169.649352007,32159661.7918051,50735009.18830963
68,8264924.087665682,12449011.610468972,21470983.053577993,33001033.17425195,52078720.196023375
69,8446418.005953252,12736454.327542871,21999709.594501328,33842076.54451019,53422260.71782859
70,8627947.216594107,13023932.16426729,22528361.47741548,34682803.950274035,54765535.829468474
71,8809512.213370122,13311447.4120258,23056950.317050707,35523229.779083215,56108474.29362483
72,8991113.444393778,13599002.17159342,23585487.12300988,36363370.02398737,57451024.025368735
73,9172751.316828378,13886598.370093169,24113982.299479093,37203241.71594172,58793148.41507295
74,9354426.201077417,14174237.77643562,24642445.655031458,38042862.48637558,60134823.34053233
75,9536138.434501238,14461922.015384924,25170886.4194449,38882250.231638156,61476034.734606035
76,9717888.32472232,14749652.580316659,25699313.26519643,39721422.85726457,62816776.601871975
77,9899676.152580189,15037430.84482108,26227734.33193263,40560398.0848691,64157049.39918053
78,10081502.174745481,15325258.07322473,26756157.252639715,41399193.30817177,65496858.711896285
79,10263366.626079658,15613135.430133434,27284589.18059153,42237825.48759251,66836214.17095064
80,10445269.721720217,15901063.989102058,27813036.8164015,43076311.075060554,68175128.56649847
81,10627211.658958273,16189044.740485305,28341506.434694532,43914665.9624888,69513617.12242134
82,10809192.618923284,16477078.598576734,28870003.910054874,44752905.448693335,70851696.90265813
83,10991212.768086962,16765166.408077441,29398534.74203105,45591044.220673546,72189386.3258034
84,11173272.259615306,17053308.949983444,29927104.079059605,46429096.34596281,73526704.76874754
85,11355371.234589769,17341506.94692614,30455716.74118573,47267075.2735046,74863672.24366121
86,11537509.823097445,17629761.06802938,30984377.241576362,48104993.84098259,76200309.13544494
87,11719688.145225665,17918071.93333297,31513089.806799997,48942864.28698214,77536635.98911552
88,11901906.311941626,18206440.1178118,32041858.395874914,49780698.26671618,78872673.33840857
89,12084164.425906284,18494866.155042753,32570686.718152773,50618506.87028689,80208441.56847708
90,12266462.582190396,18783350.540539563,33099578.250025086,51456300.642685056,81543960.80674003
91,12448800.868941488,19071893.73480843,33628536.250558876,52294089.60489999,82879250.83703518
92,12631179.367975388,19360496.166117895,34157563.77608,53131883.275650635,84214331.03297994
93,12813598.155312741,19649158.23304201,34686663.69376229,53969690.69334439,85549220.30723302
94,12996057.301673008,19937880.306784704,35215838.694304965,54807520.43799588,86883937.07383204
95,13178556.872915456,20226662.733295534,35745091.30371793,55645380.65283764,88218499.22130762
96,13361096.9304475,20515505.835219167,36274423.89430472,56483279.06549603,89552924.09464848
97,13543677.531590484,20804409.913672,36803838.69487151,57321223.008591615,90887228.48449974
98,13726298.729912078,21093375.24987013,37333337.80023609,58159219.43965841,92221428.6222682
99,13908960.575535454,21382402.10663039,37862923.18005455,58997274.96035868,93555540.1800194
100,14091663.115418907,21671490.729743846,38392596.687047854,59835395.834910676,94889578.27423728
101,14274406.393602189,21960641.34923215,38922360.064645424,60673588.00774678,96223557.47267823
102,14457190.451446855,22249854.180510875,39452214.954097524,61511857.12037362,97557491.80366044
103,14640015.327847231,22539129.425454985,39982162.901087515,62350208.5274295,98891394.76727737
104,14822881.059420913,22828467.273378372,40512205.36189235,63188647.31198097,100225279.34807256
105,15005787.68068789,23117867.90193756,41042343.70911006,64027178.300036676,101559158.02881475
106,15188735.22423799,23407331.477971643,41572579.236995004,64865806.074335225,102893042.80506058
107,15371723.720874485,23696858.15825891,42102913.16642571,65704534.9874047,104226945.20026168
108,15554753.199754287,23986448.09023258,42633346.649525404,66543369.17392897,105560876.28120357
109,15737823.688512316,24276101.41263643,43163880.77398168,67382312.56246969,106894846.67360839
110,15920935.213379817,24565818.256123118,43694516.56705329,68221368.88653073,108228866.57775043
111,16104087.799288467,24855598.743817076,44225254.99932347,69060541.6950312,109562945.78400004
112,16287281.469967034,25145442.991831906,44756096.98819525,69899834.36220668,110897093.68816918
113,16470516.248034116,25435351.10974711,45287043.40113874,70739250.09694807,112231319.30661479
114,16653792.155083122,25725323.2010531,45818095.05874576,71578791.95164065,113565631.2910289
115,16837109.2117511,26015359.363556575,46349252.737565175,72418462.83049557,114900037.94288357
