,0,1,2,3,4
0,1.0,1.0,1.0,1.0,1.0
1,63.657599504894996,32.342719452565845,13.540284138698818,7.270054661857697,4.135455574641734
2,70.17433935716599,35.6575676094712,14.930313659240356,8.017955390382175,4.562569114480005
3,77.35718434874182,39.31169790661949,16.4627143580468,8.842447596365815,5.0333578788686815
4,85.27389206839366,43.33975236560343,18.15205644303794,9.75137910049581,5.552309293437876
5,93.99901958146782,47.77988638176019,20.014396604939705,10.753399408058149,6.124367646091652
6,103.61457886999318,52.674118370289214,22.06742854027849,11.858041424329258,6.7549812352000735
7,114.21074735258665,58.068712279156486,24.330648379047787,13.07581136861345,7.450154161801209
8,125.88663546538677,64.01459547730184,26.82553639934482,14.418287688839268,8.216503266732358
9,138.7511123111322,70.56781452626832,29.575756511050006,15.898229847409052,9.061320747593482
10,152.9236888971039,77.790031261751,32.60737508841939,17.52969792171646,9.992643031506107
11,168.53545626928386,85.749061412769,35.949100823331804,19.328184038684306,11.019326526304486
12,185.730072600042,94.51945762015868,39.63254735132133,21.310756740765175,12.15113092413905
13,204.66478854737468,104.18313811288158,43.692520463671016,23.496219459528636,13.398810786749674
14,225.5114933043812,114.83006136166098,48.167331749960965,25.90528434998784,14.774216200148945
15,248.45775368738666,126.55894561475202,53.099140501609696,28.56076281100734,16.290403347267528
16,273.7078038182628,139.4780301294764,58.53432562740342,31.487774080002303,17.961755909089195
17,301.48342100930125,153.70587185426592,64.52388915801966,34.71397333744529,19.804118266326
18,332.02459045623783,169.37216686103042,71.12389260802217,38.26980077975956,21.834941532496735
19,365.5898108618786,186.61857933704124,78.39592696456288,42.188753105986464,24.07344350221441
20,402.4558142509072,205.5995514473105,86.40761630278533,46.50767879750043,26.540783641168076
21,442.91634688142466,226.48305336669955,95.23315387579719,51.267098427877976,29.260254270598427
22,487.27944948891906,249.4512118706543,104.95386782965605,56.51155098954467,32.2574891005657
23,535.8623178578101,274.70072419268297,115.65881121458756,62.28996681979098,35.560690231292405
24,588.9821863378414,302.4429149436058,127.44536735335308,68.65606708730245,39.20087465409278
25,646.9404760909608,332.903216614968,140.41985636227366,75.66878887047386,43.212141120286184
26,709.9950463837403,366.3197287052724,154.69812089940993,83.39273348945008,47.631957976422434
27,778.3101956857216,402.9402999358005,170.4060577900912,91.89863375404995,52.50147214261511
28,851.8617189221769,443.01721060030616,187.6800450629806,101.263832877139,57.86583877459529
29,930.2411170777223,486.79786041843744,206.66718786632853,111.57276355348613,63.77457020864134
30,1012.1972574136198,534.5085686816383,227.52526624723728,122.9174094689262,70.28190141035293
31,1094.3223546922402,586.3259057876337,250.4222033449226,135.397722271061,77.44716714002055
32,1152.2770291654983,642.3239219674933,275.5347669982016,149.12195318337166,85.33518312052531
33,1181.8914388962298,702.3704570588134,303.04603879233207,164.20683732915367,94.0166192099243
34,1197.0130631830248,765.9018161947811,333.14086838467045,180.77753597950002,103.56834626117656
35,1204.7648331519026,831.3501682132081,365.99794428214625,198.96718955963533,114.07372892088493
36,1208.6745063523472,883.717952179455,401.775957389522,218.91584824856986,125.62282233319397
37,1210.5263959486233,915.9755277078609,440.5888897770106,240.76840079673934,138.3124086643271
38,1211.2552591791093,935.4583916185101,482.4598007351721,264.6708630648045,152.245774539678
39,1211.367692700797,947.1267066006274,527.2277582990266,290.763905163152,167.53207395926623
40,1211.146028207808,954.0479561778027,574.3378118795606,319.1715416002955,184.2850264509971
41,1210.7508614534888,958.068969459607,614.0039651509156,349.98087733957453,202.62053489550723
