,0,1,2,3,4
0,1.0000513588009752,2.000100978596906,5.000249837984696,10.000497936964347,20.00099413492365
1,1.0033079803496892,2.0037518718787397,5.004224859031488,10.004586343876275,20.00532367418952
2,1.012999807672514,2.0138378845228133,5.014634778491437,10.015109373591946,20.016087615021732
3,1.0291267870972673,2.0303589630968575,5.031479543131908,10.0320669730175,20.033285904510404
4,1.051688863128157,2.0533150529698214,5.054759098952854,10.055459088497562,20.0569184893929
5,1.08068597760046,2.0827060978892282,5.084473391017766,10.08528566573073,20.086985316011564
6,1.1161180688352474,2.118532039558553,5.1206223632846495,10.121546649685063,20.12348633027152
7,1.1579850707941362,2.160792817214615,5.1632059584369925,10.164241984513593,20.166421477598366
8,1.206286912234076,2.209488367204984,5.21222411771475,10.213371613469805,20.215790702895976
9,1.261023515862184,2.264618622565412,5.2676767807453295,10.268935478823158,20.271593950504233
10,1.3221947974906239,2.3261835125972756,5.329563885374586,10.330933521774599,20.333831164156795
11,1.3898006651915444,2.3941829624450497,5.39788536749782,10.399365682372041,20.40250228693883
12,1.4697987876981673,2.4750725230331327,5.479509840463992,10.481245669646462,20.484931591166376
13,1.5662178870726116,2.5725655717975493,5.577888334580854,10.579931982956131,20.584279873986436
14,1.6824291323852727,2.6900704703804306,5.6964599354504335,10.69887437458634,20.70401996615087
15,1.8224960383288076,2.8316954013235396,5.8393697550405275,10.842230774835402,20.84833759072442
16,1.9913167956623121,3.0023921388748454,6.011613916934447,11.015012697367512,21.02227772365316
17,2.1947959419214764,3.2081294000074525,6.219214336069268,11.223260512776744,21.2319210116116
18,2.424353819494547,3.4561018864800697,6.469429427078281,11.474254732292085,21.484596423869903
19,2.6771036650023277,3.7549824054258822,6.771008144536774,11.776770710041985,21.789137586252725
20,2.955495267346579,4.11522600756931,7.13449629375433,12.141385701859509,22.156191779327266
21,3.2622090732615794,4.546761185841204,7.572605910115548,12.58084906697594,22.598592434635634
22,3.6001868151067646,5.021726459345808,8.10066075994341,13.11052863426173,23.13180819874617
23,3.972662506953483,5.544757055556207,8.737133755684955,13.748948960607644,23.77448433630646
24,4.3831950679862075,6.120908231409327,9.504295415159733,14.518440488881005,24.54909550926091
25,4.835703374003723,6.755718292670434,10.428996571415775,15.44592259498467,25.482732921431477
26,5.334504334692623,7.455269714416038,11.521965806508558,16.56384835867421,26.608053605366283
27,5.884354507940364,8.22625204213717,12.725030393886344,17.91134480441804,27.9644254370838
28,6.4904957341413825,9.076028678526484,14.049910873698966,19.535589597318726,29.599308525433237
29,7.158705276675489,10.012708973972359,15.509399933271583,21.493474083516322,31.569922227668826
30,7.895350976838977,11.045226734928901,17.117518461243176,23.743256959027715,33.945257562726646
31,8.70745196622909,12.18342614107017,18.889668472014467,26.220067559742738,36.80850770773386
32,9.602745523793965,13.438156031431605,20.842791341743364,28.94795581349275,40.26000519955898
33,10.58976071693485,14.821373540885032,22.995536290256535,31.953211493937395,44.42077425940019
34,11.677899525521807,16.346258121563867,25.368442503950227,35.26467183985455,49.06469633536656
35,12.87752621427448,18.027337059403674,27.984137615494404,38.91402909863389,54.17803503141565
36,14.20006579276319,19.880623688840597,30.8675549865932,42.93615210823323,59.81029022371604
37,15.658112483568882,21.92376961650631,34.04617218256283,47.36943057641649,66.01564518511486
38,17.26554920826563,24.17623238643833,37.55027308992386,52.25614829907142,72.85357716946616
39,19.03767919827078,26.6594601546133,41.41323626555568,57.64289050585208,80.38947886938732
40,20.99137094367802,29.397095089662418,45.671852295532226,63.580990133009,88.6953143248812
41,23.145217808351205,32.415197379821976,50.36667317194471,70.12701778729837,97.85032452875674
42,25.519713764164074,35.74249190397907,55.542396960944636,77.34332033294487,107.9417942644464
43,28.137446831555895,39.41063981755923,61.24829133206787,85.29861333216047,119.06589013261562
44,31.023311957610222,43.45453751231536,67.53865984638787,94.0686329609315,131.3285792096152
45,34.204745216458974,47.912645632960945,74.4733552587089,103.73685348584682,144.84663784577393
46,37.711981379431606,52.82735107282699,82.11834447661717,114.39527691401754,159.74876051892485
47,41.5783370729499,58.24536512460159,90.54633023633447,126.14530201068214,176.1767792889597
48,45.84052191896963,64.21816122928102,99.83743500102534,139.09868051413383,194.2870051895225
